MUNICIPI_CODI,"('No vacunat', 1, 'Total')","('No vacunat', 2, 'Total')","('No vacunat', 3, 'Total')","('vacunat', 1, 'Total')","('vacunat', 2, 'Total')","('vacunat', 3, 'Total')",Literal,Homes. De 0 a 14 anys,Homes. De 15 a 64 anys,Homes. 65 anys o més,Dones. De 0 a 14 anys,Dones. De 15 a 64 anys,Dones. 65 anys o més,Total. De 0 a 14 anys,Total. De 15 a 64 anys,Total. 65 anys o més,Total. Total,Homes. Total,Dones. Total,P Total. De 0 a 14 anys,P Total. De 15 a 64 anys,P Total. 65 anys o més,P Homes. De 0 a 14 anys,P Homes. De 15 a 64 anys,P Homes. 65 anys o més,P Dones. De 0 a 14 anys,P Dones. De 15 a 64 anys,P Dones. 65 anys o més
43090,0.03140096618357488,0.0,0.0,0.9685990338164251,1.0,1.0,"Montmell, el",129.0,638.0,157.0,123.0,530.0,153.0,252.0,1168.0,310.0,1730.0,924.0,806.0,0.14566473988439307,0.6751445086705202,0.1791907514450867,0.1396103896103896,0.6904761904761905,0.1699134199134199,0.15260545905707196,0.6575682382133995,0.18982630272952852
43092,0.02438069127582493,0.013500482160077145,0.02352501867064974,0.975619308724175,0.9864995178399228,0.9764749813293503,Mont-roig del Camp,976.0,4378.0,1160.0,899.0,4059.0,1217.0,1875.0,8437.0,2377.0,12689.0,6514.0,6175.0,0.14776578138545196,0.6649066120261644,0.18732760658838363,0.14983113294442738,0.6720908811789991,0.17807798587657353,0.14558704453441296,0.6573279352226721,0.197085020242915
43093,0.09474727452923687,0.013376383763837638,0.0213078618662748,0.9052527254707632,0.9866236162361623,0.9786921381337252,Móra d'Ebre,448.0,1877.0,472.0,386.0,1769.0,633.0,834.0,3646.0,1105.0,5585.0,2797.0,2788.0,0.14932855863921218,0.6528200537153088,0.19785138764547897,0.16017161244190203,0.671076153021094,0.16875223453700394,0.13845050215208035,0.6345050215208035,0.22704447632711622
43094,0.03941068139963168,0.01257606490872211,0.020182291666666668,0.9605893186003683,0.9874239350912779,0.9798177083333334,Móra la Nova,214.0,1051.0,297.0,223.0,984.0,351.0,437.0,2035.0,648.0,3120.0,1562.0,1558.0,0.14006410256410257,0.6522435897435898,0.2076923076923077,0.13700384122919335,0.6728553137003841,0.19014084507042253,0.14313222079589216,0.631578947368421,0.22528883183568676
43095,0.008047044258743422,0.006272697259821723,0.011606597434331093,0.9919529557412565,0.9937273027401783,0.9883934025656689,"Morell, el",334.0,1364.0,220.0,304.0,1237.0,273.0,638.0,2601.0,493.0,3732.0,1918.0,1814.0,0.17095391211146838,0.6969453376205788,0.13210075026795284,0.17413972888425444,0.7111574556830031,0.11470281543274244,0.16758544652701213,0.6819184123484013,0.15049614112458654
43097,0.013452914798206279,0.0,0.0,0.9865470852017937,1.0,1.0,"Nou de Gaià, la",64.0,192.0,48.0,60.0,196.0,56.0,124.0,388.0,104.0,616.0,304.0,312.0,0.2012987012987013,0.6298701298701299,0.16883116883116883,0.21052631578947367,0.631578947368421,0.15789473684210525,0.19230769230769232,0.6282051282051282,0.1794871794871795
43098,0.019337016574585635,0.003076923076923077,0.005747126436781609,0.9806629834254144,0.9969230769230769,0.9942528735632183,Nulles,65.0,171.0,44.0,39.0,141.0,56.0,104.0,312.0,100.0,516.0,280.0,236.0,0.20155038759689922,0.6046511627906976,0.1937984496124031,0.23214285714285715,0.6107142857142858,0.15714285714285714,0.1652542372881356,0.597457627118644,0.23728813559322035
43099,0.052805280528052806,0.01079136690647482,0.014634146341463415,0.9471947194719472,0.9892086330935251,0.9853658536585366,"Palma d'Ebre, la",11.0,97.0,60.0,11.0,84.0,71.0,22.0,181.0,131.0,334.0,168.0,166.0,0.0658682634730539,0.5419161676646707,0.39221556886227543,0.06547619047619048,0.5773809523809523,0.35714285714285715,0.06626506024096386,0.5060240963855421,0.42771084337349397
43100,0.006109481915933529,0.002892453326321325,0.005263157894736842,0.9938905180840665,0.9971075466736786,0.9947368421052631,"Pallaresos, els",481.0,1713.0,247.0,428.0,1698.0,305.0,909.0,3411.0,552.0,4872.0,2441.0,2431.0,0.18657635467980296,0.7001231527093597,0.11330049261083744,0.19705038918476034,0.7017615731257681,0.10118803768947153,0.1760592348827643,0.6984779925956397,0.12546277252159604
43102,0.019230769230769232,0.01411764705882353,0.02120141342756184,0.9807692307692307,0.9858823529411764,0.9787985865724381,Paüls,36.0,155.0,96.0,31.0,150.0,95.0,67.0,305.0,191.0,563.0,287.0,276.0,0.11900532859680284,0.5417406749555951,0.3392539964476021,0.1254355400696864,0.5400696864111498,0.3344947735191638,0.11231884057971014,0.5434782608695652,0.3442028985507246
43103,0.005274261603375527,0.0022701475595913734,0.004166666666666667,0.9947257383966245,0.9977298524404086,0.9958333333333333,Perafort,130.0,456.0,76.0,110.0,422.0,81.0,240.0,878.0,157.0,1275.0,662.0,613.0,0.18823529411764706,0.6886274509803921,0.12313725490196079,0.19637462235649547,0.6888217522658611,0.1148036253776435,0.17944535073409462,0.6884176182707994,0.13213703099510604
43104,0.07134020618556701,0.0033317467872441696,0.005847953216374269,0.928659793814433,0.9966682532127559,0.9941520467836257,"Perelló, el",209.0,883.0,361.0,203.0,801.0,389.0,412.0,1684.0,750.0,2846.0,1453.0,1393.0,0.14476458186929023,0.5917076598735067,0.2635277582572031,0.14384033035099794,0.6077081899518239,0.24845147969717826,0.1457286432160804,0.5750179468772434,0.27925340990667624
43106,0.019253910950661854,0.0037735849056603774,0.005504587155963303,0.9807460890493381,0.9962264150943396,0.9944954128440368,"Pinell de Brai, el",49.0,325.0,129.0,50.0,277.0,168.0,99.0,602.0,297.0,998.0,503.0,495.0,0.09919839679358718,0.6032064128256514,0.29759519038076154,0.09741550695825049,0.6461232604373758,0.25646123260437376,0.10101010101010101,0.5595959595959596,0.3393939393939394
43107,0.009324009324009324,0.0,0.0,0.9906759906759907,1.0,1.0,Pira,42.0,171.0,54.0,30.0,151.0,50.0,72.0,322.0,104.0,498.0,267.0,231.0,0.14457831325301204,0.6465863453815262,0.20883534136546184,0.15730337078651685,0.6404494382022472,0.20224719101123595,0.12987012987012986,0.6536796536796536,0.21645021645021645
43108,0.022006141248720572,0.004429678848283499,0.007511737089201878,0.9779938587512794,0.9955703211517165,0.9924882629107982,"Pla de Santa Maria, el",178.0,829.0,215.0,161.0,709.0,248.0,339.0,1538.0,463.0,2340.0,1222.0,1118.0,0.14487179487179488,0.6572649572649573,0.19786324786324785,0.14566284779050737,0.6783960720130933,0.17594108019639934,0.1440071556350626,0.6341681574239714,0.22182468694096602
43109,0.005315110098709187,0.0029523407844791226,0.005847953216374269,0.9946848899012908,0.9970476592155209,0.9941520467836257,"Pobla de Mafumet, la",452.0,1436.0,148.0,411.0,1390.0,188.0,863.0,2826.0,336.0,4025.0,2036.0,1989.0,0.21440993788819876,0.702111801242236,0.08347826086956522,0.2220039292730845,0.7053045186640472,0.07269155206286837,0.2066365007541478,0.6988436400201106,0.09451985922574158
43110,0.030534351145038167,0.0,0.0,0.9694656488549618,1.0,1.0,"Pobla de Massaluca, la",19.0,111.0,62.0,14.0,81.0,54.0,33.0,192.0,116.0,341.0,192.0,149.0,0.0967741935483871,0.5630498533724341,0.34017595307917886,0.09895833333333333,0.578125,0.3229166666666667,0.09395973154362416,0.5436241610738255,0.3624161073825503
43111,0.01485148514851485,0.002716161158895428,0.004858299595141701,0.9851485148514851,0.9972838388411046,0.9951417004048583,"Pobla de Montornès, la",231.0,1024.0,288.0,213.0,926.0,317.0,444.0,1950.0,605.0,2999.0,1543.0,1456.0,0.1480493497832611,0.6502167389129709,0.20173391130376792,0.14970836033700582,0.6636422553467272,0.18664938431626701,0.1462912087912088,0.635989010989011,0.21771978021978022
43112,0.004219409282700422,0.0,0.0,0.9957805907172996,1.0,1.0,Poboleda,16.0,108.0,41.0,21.0,95.0,47.0,37.0,203.0,88.0,328.0,165.0,163.0,0.11280487804878049,0.6189024390243902,0.2682926829268293,0.09696969696969697,0.6545454545454545,0.24848484848484848,0.12883435582822086,0.5828220858895705,0.2883435582822086
43113,0.02576112412177986,0.002570694087403599,0.004098360655737705,0.9742388758782201,0.9974293059125964,0.9959016393442623,"Pont d'Armentera, el",24.0,151.0,70.0,25.0,138.0,85.0,49.0,289.0,155.0,493.0,245.0,248.0,0.09939148073022312,0.5862068965517241,0.3144016227180527,0.09795918367346938,0.6163265306122448,0.2857142857142857,0.10080645161290322,0.5564516129032258,0.34274193548387094
43114,0.02786377708978328,0.0032679738562091504,0.005154639175257732,0.9721362229102167,0.9967320261437909,0.9948453608247423,Porrera,19.0,165.0,40.0,20.0,121.0,63.0,39.0,286.0,103.0,428.0,224.0,204.0,0.0911214953271028,0.6682242990654206,0.24065420560747663,0.08482142857142858,0.7366071428571429,0.17857142857142858,0.09803921568627451,0.5931372549019608,0.3088235294117647
43116,0.0045662100456621,0.0,0.0,0.9954337899543378,1.0,1.0,Prades,38.0,211.0,73.0,25.0,176.0,79.0,63.0,387.0,152.0,602.0,322.0,280.0,0.10465116279069768,0.6428571428571429,0.25249169435215946,0.11801242236024845,0.65527950310559,0.2267080745341615,0.08928571428571429,0.6285714285714286,0.28214285714285714
43118,0.028455284552845527,0.006507592190889371,0.009584664536741214,0.9715447154471545,0.9934924078091106,0.9904153354632588,Pratdip,36.0,219.0,98.0,42.0,188.0,97.0,78.0,407.0,195.0,680.0,353.0,327.0,0.11470588235294117,0.5985294117647059,0.2867647058823529,0.10198300283286119,0.6203966005665722,0.2776203966005666,0.12844036697247707,0.5749235474006116,0.2966360856269113
43119,0.0255863539445629,0.0011560693641618498,0.0022522522522522522,0.9744136460554371,0.9988439306358381,0.9977477477477478,Puigpelat,119.0,445.0,65.0,94.0,398.0,75.0,213.0,843.0,140.0,1196.0,629.0,567.0,0.17809364548494983,0.7048494983277592,0.11705685618729098,0.1891891891891892,0.7074721780604134,0.10333863275039745,0.1657848324514991,0.7019400352733686,0.13227513227513227
43120,0.026402640264026403,0.0,0.0,0.9735973597359736,1.0,1.0,Querol,33.0,196.0,76.0,27.0,156.0,56.0,60.0,352.0,132.0,544.0,305.0,239.0,0.11029411764705882,0.6470588235294118,0.2426470588235294,0.10819672131147541,0.6426229508196721,0.24918032786885247,0.11297071129707113,0.6527196652719666,0.23430962343096234
43121,0.04148148148148148,0.009569377990430622,0.014598540145985401,0.9585185185185185,0.9904306220095693,0.9854014598540146,Rasquera,50.0,241.0,129.0,45.0,240.0,141.0,95.0,481.0,270.0,846.0,420.0,426.0,0.11229314420803782,0.5685579196217494,0.3191489361702128,0.11904761904761904,0.5738095238095238,0.30714285714285716,0.1056338028169014,0.5633802816901409,0.33098591549295775
43123,0.017864219083012927,0.006887803490136571,0.01197222279461765,0.9821357809169871,0.9931121965098634,0.9880277772053824,Reus,8843.0,34158.0,8297.0,8426.0,35226.0,11134.0,17269.0,69384.0,19431.0,106084.0,51298.0,54786.0,0.16278609403868632,0.6540477357565703,0.1831661702047434,0.17238488829973878,0.6658739132129907,0.16174119848727045,0.15379841565363414,0.6429744825320337,0.20322710181433212
43124,0.004210526315789474,0.00228310502283105,0.0036231884057971015,0.9957894736842106,0.997716894977169,0.9963768115942029,"Riba, la",33.0,199.0,78.0,25.0,156.0,84.0,58.0,355.0,162.0,575.0,310.0,265.0,0.10086956521739131,0.6173913043478261,0.2817391304347826,0.1064516129032258,0.6419354838709678,0.25161290322580643,0.09433962264150944,0.5886792452830188,0.3169811320754717
43125,0.093841642228739,0.016375545851528384,0.022354694485842028,0.906158357771261,0.9836244541484717,0.977645305514158,Riba-roja d'Ebre,47.0,382.0,166.0,52.0,284.0,186.0,99.0,666.0,352.0,1117.0,595.0,522.0,0.08863025962399283,0.5962399283795882,0.315129811996419,0.07899159663865546,0.6420168067226891,0.27899159663865547,0.09961685823754789,0.5440613026819924,0.3563218390804598
43126,0.014760147601476014,0.004792332268370607,0.008645533141210375,0.985239852398524,0.9952076677316294,0.9913544668587896,"Riera de Gaià, la",167.0,575.0,122.0,169.0,555.0,149.0,336.0,1130.0,271.0,1737.0,864.0,873.0,0.19343696027633853,0.6505469199769718,0.1560161197466897,0.19328703703703703,0.6655092592592593,0.1412037037037037,0.19358533791523483,0.6357388316151202,0.1706758304696449
43127,0.01738122827346466,0.00903225806451613,0.01511879049676026,0.9826187717265353,0.9909677419354839,0.9848812095032398,Riudecanyes,105.0,426.0,104.0,84.0,362.0,113.0,189.0,788.0,217.0,1194.0,635.0,559.0,0.15829145728643215,0.6599664991624791,0.18174204355108878,0.16535433070866143,0.6708661417322834,0.16377952755905512,0.15026833631484796,0.6475849731663685,0.20214669051878353
43128,0.0053475935828877,0.0034762456546929316,0.005813953488372093,0.9946524064171123,0.996523754345307,0.9941860465116279,Riudecols,78.0,444.0,109.0,83.0,390.0,121.0,161.0,834.0,230.0,1225.0,631.0,594.0,0.13142857142857142,0.6808163265306122,0.18775510204081633,0.12361331220285261,0.7036450079239303,0.17274167987321712,0.13973063973063973,0.6565656565656566,0.2037037037037037
43129,0.014806980433632998,0.007086764987550277,0.012032520325203253,0.985193019566367,0.9929132350124498,0.9879674796747967,Riudoms,590.0,2176.0,598.0,490.0,2057.0,706.0,1080.0,4233.0,1304.0,6617.0,3364.0,3253.0,0.1632159588937585,0.6397158833308145,0.19706815777542694,0.17538644470868014,0.6468489892984542,0.17776456599286564,0.15063018751921303,0.6323393790347371,0.2170304334460498
43130,0.045714285714285714,0.006289308176100629,0.01,0.9542857142857143,0.9937106918238994,0.99,Rocafort de Queralt,16.0,74.0,33.0,12.0,57.0,38.0,28.0,131.0,71.0,230.0,123.0,107.0,0.12173913043478261,0.5695652173913044,0.30869565217391304,0.13008130081300814,0.6016260162601627,0.2682926829268293,0.11214953271028037,0.5327102803738317,0.35514018691588783
43131,0.017406749555950268,0.0052285050348567005,0.0087890625,0.9825932504440498,0.9947714949651433,0.9912109375,Roda de Berà,556.0,2373.0,724.0,495.0,2164.0,815.0,1051.0,4537.0,1539.0,7127.0,3653.0,3474.0,0.14746737757822365,0.6365932369861091,0.21593938543566718,0.1522036682179031,0.6496030659731727,0.19819326580892418,0.14248704663212436,0.6229130685089235,0.23459988485895222
43132,0.02962962962962963,0.0,0.0,0.9703703703703703,1.0,1.0,Rodonyà,38.0,192.0,43.0,24.0,153.0,57.0,62.0,345.0,100.0,507.0,273.0,234.0,0.1222879684418146,0.6804733727810651,0.19723865877712032,0.1391941391941392,0.7032967032967034,0.1575091575091575,0.10256410256410256,0.6538461538461539,0.24358974358974358
43133,0.05521382542472173,0.009626556016597511,0.017003811199061858,0.9447861745752782,0.9903734439834024,0.9829961888009381,Roquetes,667.0,2869.0,671.0,628.0,2523.0,801.0,1295.0,5392.0,1472.0,8159.0,4207.0,3952.0,0.15872043142541978,0.6608653021203579,0.18041426645422234,0.15854528167340148,0.6819586403613026,0.15949607796529594,0.15890688259109312,0.6384109311740891,0.20268218623481782
43134,0.0,0.0034602076124567475,0.0055248618784530384,1.0,0.9965397923875432,0.994475138121547,"Rourell, el",35.0,138.0,32.0,28.0,136.0,33.0,63.0,274.0,65.0,402.0,205.0,197.0,0.15671641791044777,0.681592039800995,0.16169154228855723,0.17073170731707318,0.6731707317073171,0.15609756097560976,0.14213197969543148,0.6903553299492385,0.16751269035532995
43135,0.01485148514851485,0.0,0.0,0.9851485148514851,1.0,1.0,Salomó,40.0,189.0,51.0,47.0,158.0,59.0,87.0,347.0,110.0,544.0,280.0,264.0,0.15992647058823528,0.6378676470588235,0.20220588235294118,0.14285714285714285,675,0.18214285714285713,0.17803030303030304,0.5984848484848485,0.22348484848484848
43136,0.03675548589341693,0.010125278874206282,0.01719364709310797,0.9632445141065831,0.9898747211257937,0.982806352906892,"Ràpita, la",945.0,4816.0,1551.0,947.0,4803.0,1869.0,1892.0,9619.0,3420.0,14931.0,7312.0,7619.0,0.12671622798205076,0.6442301252427834,0.22905364677516576,0.12923960612691465,0.6586433260393874,0.21211706783369802,0.12429452684079276,0.6303976899855624,0.24530778317364482
43137,0.019736842105263157,0.002053388090349076,0.003766478342749529,0.9802631578947368,0.997946611909651,0.9962335216572504,Sant Jaume dels Domenys,249.0,904.0,216.0,234.0,823.0,240.0,483.0,1727.0,456.0,2666.0,1369.0,1297.0,0.1811702925731433,0.6477869467366841,0.17104276069017255,0.18188458728999268,0.660336011687363,0.15777940102264426,0.18041634541249035,0.6345412490362374,0.18504240555127216
43138,0.0365778053316801,0.004499826929733472,0.0080545229244114,0.9634221946683199,0.9955001730702665,0.9919454770755886,Santa Bàrbara,277.0,1254.0,397.0,267.0,1119.0,448.0,544.0,2373.0,845.0,3762.0,1928.0,1834.0,0.1446039340776183,0.6307814992025519,0.22461456671982988,0.14367219917012447,0.6504149377593361,0.2059128630705394,0.14558342420937842,0.6101417666303163,0.24427480916030533
43139,0.05616605616605617,0.024161073825503355,0.041474654377880185,0.9438339438339438,0.9758389261744966,0.9585253456221198,Santa Coloma de Queralt,199.0,870.0,275.0,172.0,817.0,369.0,371.0,1687.0,644.0,2702.0,1344.0,1358.0,0.13730569948186527,0.6243523316062176,0.23834196891191708,0.1480654761904762,0.6473214285714286,0.20461309523809523,0.12665684830633284,0.601620029455081,0.27172312223858613
43140,0.0059723777528928705,0.001244296972210701,0.0021770682148040637,0.9940276222471072,0.9987557030277893,0.997822931785196,Santa Oliva,301.0,1151.0,304.0,272.0,1083.0,339.0,573.0,2234.0,643.0,3450.0,1756.0,1694.0,0.16608695652173913,0.647536231884058,0.18637681159420288,0.1714123006833713,0.6554669703872438,0.17312072892938496,0.16056670602125148,0.6393152302243211,0.2001180637544274
43142,0.028135048231511254,0.00827966881324747,0.01393188854489164,0.9718649517684887,0.9917203311867525,0.9860681114551083,Sarral,110.0,550.0,143.0,121.0,452.0,173.0,231.0,1002.0,316.0,1549.0,803.0,746.0,0.14912846998063267,0.6468689477081988,0.2040025823111685,0.136986301369863,0.684931506849315,0.1780821917808219,0.16219839142091153,0.6058981233243967,0.23190348525469168
43144,0.012810248198558846,0.006962576153176675,0.012012012012012012,0.9871897518014412,0.9930374238468234,0.987987987987988,"Secuita, la",152.0,583.0,134.0,149.0,567.0,143.0,301.0,1150.0,277.0,1728.0,869.0,859.0,0.17418981481481483,0.6655092592592593,0.16030092592592593,0.17491369390103567,0.6708860759493671,0.15420023014959724,0.17345750873108265,0.660069848661234,0.16647264260768335
43145,0.02729680179262579,0.017097862767154106,0.02877697841726619,0.9727031982073742,0.9829021372328459,0.9712230215827338,"Selva del Camp, la",472.0,1949.0,433.0,439.0,1882.0,519.0,911.0,3831.0,952.0,5694.0,2854.0,2840.0,0.1599929750614682,0.672813487881981,0.16719353705655077,0.16538192011212333,0.6829011913104415,0.15171688857743518,0.15457746478873238,0.6626760563380282,0.18274647887323944
43147,0.013282732447817837,0.00398406374501992,0.005917159763313609,0.9867172675521821,0.9960159362549801,0.9940828402366864,Solivella,40.0,209.0,83.0,26.0,186.0,96.0,66.0,395.0,179.0,640.0,332.0,308.0,0.103125,0.6171875,0.2796875,0.12048192771084337,0.6295180722891566,0.25,0.08441558441558442,0.6038961038961039,0.3116883116883117
43148,0.01914436248682824,0.009489622163928391,0.016177624352738115,0.9808556375131717,0.9905103778360717,0.9838223756472619,Tarragona,10289.0,45090.0,10737.0,9875.0,44825.0,14620.0,20164.0,89915.0,25357.0,135436.0,66116.0,69320.0,0.1488821288283765,0.6638929088277858,0.18722496234383768,0.15562042470808882,0.6819831810756851,0.16239639421622604,0.14245527986151182,0.6466387766878245,0.2109059434506636
43149,0.025893958076448828,0.007853403141361256,0.011049723756906077,0.9741060419235512,0.9921465968586387,0.988950276243094,Tivenys,34.0,305.0,118.0,48.0,243.0,152.0,82.0,548.0,270.0,900.0,457.0,443.0,0.09111111111111111,0.6088888888888889,0.3,0.07439824945295405,0.6673960612691466,0.25820568927789933,0.10835214446952596,0.5485327313769752,0.3431151241534989
43150,0.060805860805860805,0.0041356492969396195,0.006112469437652812,0.9391941391941392,0.9958643507030603,0.9938875305623472,Tivissa,97.0,534.0,199.0,89.0,488.0,232.0,186.0,1022.0,431.0,1639.0,830.0,809.0,0.11348383160463697,0.6235509456985967,0.2629652226967663,0.11686746987951807,0.6433734939759036,0.2397590361445783,0.1100123609394314,0.6032138442521632,0.2867737948084054
43152,0.0954861111111111,0.01556420233463035,0.02203856749311295,0.9045138888888888,0.9844357976653697,0.977961432506887,"Torre de l'Espanyol, la",31.0,203.0,75.0,40.0,173.0,76.0,71.0,376.0,151.0,598.0,309.0,289.0,0.11872909698996656,0.6287625418060201,0.2525083612040134,0.10032362459546926,0.656957928802589,0.24271844660194175,0.1384083044982699,0.5986159169550173,0.2629757785467128
43153,0.019091884161601715,0.006897632857814705,0.011964649898028552,0.9809081158383983,0.9931023671421852,0.9880353501019714,Torredembarra,1267.0,5572.0,1527.0,1232.0,5612.0,1847.0,2499.0,11184.0,3374.0,17057.0,8366.0,8691.0,0.14650876473002286,0.6556838834496101,0.19780735182036702,0.15144633038489122,0.6660291656705714,0.18252450394453743,0.14175583937406513,0.6457254631227707,0.21251869750316418
43155,0.04251968503937008,0.010328498452589582,0.01728872799900137,0.9574803149606299,0.9896715015474105,0.9827112720009986,Tortosa,2559.0,11187.0,2984.0,2476.0,10364.0,4002.0,5035.0,21551.0,6986.0,33572.0,16730.0,16842.0,0.14997617061837246,0.6419337543190754,0.20809007506255212,0.15295875672444711,0.6686790197250448,0.17836222355050807,0.1470134188338677,0.6153663460396628,0.23762023512646954
43156,0.07595182595182595,0.007420733078479874,0.01329572925060435,0.9240481740481741,0.9925792669215201,0.9867042707493956,Ulldecona,465.0,2250.0,620.0,437.0,1835.0,710.0,902.0,4085.0,1330.0,6317.0,3335.0,2982.0,0.14278929871774576,0.6466677220199462,0.21054297926230806,0.13943028485757122,0.6746626686656672,0.18590704647676162,0.1465459423205902,0.6153588195841717,0.23809523809523808
43157,0.003401360544217687,0.0035971223021582736,0.004672897196261682,0.9965986394557823,0.9964028776978417,0.9953271028037384,Ulldemolins,15.0,136.0,76.0,17.0,90.0,66.0,32.0,226.0,142.0,400.0,227.0,173.0,0.08,565,355,0.06607929515418502,0.5991189427312775,0.33480176211453744,0.09826589595375723,0.5202312138728323,0.3815028901734104
43160,0.013782542113323124,0.005789909015715467,0.010014306151645207,0.9862174578866769,0.9942100909842845,0.9899856938483548,Vallmoll,136.0,612.0,152.0,152.0,580.0,161.0,288.0,1192.0,313.0,1793.0,900.0,893.0,0.16062465142219742,0.6648075850529839,0.17456776352481873,0.1511111111111111,0.68,0.1688888888888889,0.1702127659574468,0.6494960806270996,0.18029115341545351
43161,0.019473511332175873,0.0068904776707076985,0.011997113476456793,0.9805264886678241,0.9931095223292923,0.9880028865235432,Valls,1900.0,8395.0,2002.0,1857.0,7797.0,2602.0,3757.0,16192.0,4604.0,24553.0,12297.0,12256.0,0.15301592473424835,0.6594713476968191,0.1875127275689325,0.15450922989346996,0.6826868341872001,0.16280393591932993,0.15151762402088773,0.6361781984334204,0.21230417754569192
43162,0.023611635814129204,0.01845396760303465,0.030970406056434963,0.9763883641858708,0.9815460323969654,0.969029593943565,Vandellòs i l'Hospitalet de l'Infant,582.0,2205.0,514.0,534.0,2181.0,629.0,1116.0,4386.0,1143.0,6645.0,3301.0,3344.0,0.16794582392776525,0.6600451467268623,0.17200902934537246,0.17631020902756742,0.667979400181763,0.1557103907906695,0.159688995215311,0.6522129186602871,0.1880980861244019
43163,0.013474401852328274,0.005266154284087675,0.00924075924075924,0.9865255981476717,0.9947338457159123,0.9907592407592407,"Vendrell, el",3147.0,12745.0,3407.0,2980.0,12577.0,4035.0,6127.0,25322.0,7442.0,38891.0,19299.0,19592.0,0.15754287624386104,0.651101797331002,0.19135532642513692,0.16306544380537852,0.6603969117570858,0.1765376444375356,0.15210289914250716,0.6419456921192324,0.2059514087382605
43164,0.023880597014925373,0.006711409395973154,0.011494252873563218,0.9761194029850746,0.9932885906040269,0.9885057471264368,Vespella de Gaià,33.0,157.0,59.0,38.0,126.0,45.0,71.0,283.0,104.0,458.0,249.0,209.0,0.15502183406113537,0.6179039301310044,0.22707423580786026,0.13253012048192772,0.6305220883534136,0.23694779116465864,0.18181818181818182,0.6028708133971292,0.215311004784689
43165,0.02459016393442623,0.005366726296958855,0.008797653958944282,0.9754098360655737,0.9946332737030411,0.9912023460410557,Vilabella,38.0,232.0,89.0,41.0,212.0,93.0,79.0,444.0,182.0,705.0,359.0,346.0,0.11205673758865248,0.6297872340425532,0.2581560283687943,0.10584958217270195,0.6462395543175488,0.2479108635097493,0.11849710982658959,0.6127167630057804,0.26878612716763006
43166,0.004899292324442025,0.0053475935828877,0.00946372239747634,0.995100707675558,0.9946524064171123,0.9905362776025236,Vilallonga del Camp,275.0,789.0,158.0,234.0,741.0,188.0,509.0,1530.0,346.0,2385.0,1222.0,1163.0,0.21341719077568133,0.6415094339622641,0.1450733752620545,0.22504091653027825,0.6456628477905073,0.12929623567921442,0.20120378331900257,0.6371453138435081,0.16165090283748926
43167,0.02262443438914027,0.004866180048661801,8,0.9773755656108597,0.9951338199513382,992,Vilanova d'Escornalbou,41.0,200.0,62.0,45.0,176.0,58.0,86.0,376.0,120.0,582.0,303.0,279.0,0.14776632302405499,0.6460481099656358,0.20618556701030927,0.1353135313531353,0.6600660066006601,0.20462046204620463,0.16129032258064516,0.6308243727598566,0.2078853046594982
43169,0.005479452054794521,0.008595988538681949,0.013333333333333334,0.9945205479452055,0.9914040114613181,0.9866666666666667,Vilaplana,30.0,197.0,60.0,31.0,162.0,56.0,61.0,359.0,116.0,536.0,287.0,249.0,0.11380597014925373,0.6697761194029851,0.21641791044776118,0.10452961672473868,0.686411149825784,0.20905923344947736,0.12449799196787148,0.6506024096385542,0.2248995983935743
43170,0.013192612137203167,0.0009478672985781991,0.0016207455429497568,0.9868073878627969,0.9990521327014218,0.9983792544570502,Vila-rodona,102.0,475.0,111.0,107.0,371.0,133.0,209.0,846.0,244.0,1299.0,688.0,611.0,0.1608929946112394,0.651270207852194,0.1878367975365666,0.14825581395348839,0.690406976744186,0.1613372093023256,0.1751227495908347,0.6072013093289689,0.2176759410801964
43171,0.013696387645967478,0.005233712326294893,0.00946372239747634,0.9863036123540325,0.9947662876737051,0.9905362776025236,Vila-seca,2121.0,7670.0,1518.0,1980.0,7483.0,1750.0,4101.0,15153.0,3268.0,22522.0,11309.0,11213.0,0.1820886244560874,0.6728088091643726,0.14510256637954,0.18754973914581308,0.6782208860199841,0.13422937483420286,0.1765807544814055,0.6673503968607866,0.1560688486578079
43172,0.003003003003003003,0.0,0.0,0.996996996996997,1.0,1.0,Vilaverd,28.0,174.0,41.0,24.0,134.0,44.0,52.0,308.0,85.0,445.0,243.0,202.0,0.11685393258426967,0.6921348314606741,0.19101123595505617,0.11522633744855967,0.7160493827160493,0.16872427983539096,0.1188118811881188,0.6633663366336634,0.21782178217821782
43175,0.026455026455026454,0.011131725417439703,0.014563106796116505,0.9735449735449735,0.9888682745825603,0.9854368932038835,Vilalba dels Arcs,36.0,187.0,90.0,39.0,166.0,112.0,75.0,353.0,202.0,630.0,313.0,317.0,0.11904761904761904,0.5603174603174603,0.32063492063492066,0.11501597444089456,0.597444089456869,0.28753993610223644,0.12302839116719243,0.5236593059936908,0.35331230283911674
43176,0.02309782608695652,0.0043859649122807015,0.006564551422319475,0.9769021739130435,0.9956140350877193,0.9934354485776805,Vimbodí i Poblet,48.0,300.0,126.0,34.0,237.0,135.0,82.0,537.0,261.0,880.0,474.0,406.0,0.09318181818181819,0.6102272727272727,0.29659090909090907,0.10126582278481013,0.6329113924050633,0.26582278481012656,0.08374384236453201,0.583743842364532,0.33251231527093594
